,spx,usmv,sphb,total_cumret,,,,,,,,,,
2018-11-21,1.18031241,1.490293158,0.71881891,1.594475092,,2.18031241,2.490293158,1.71881891,2.594475092,,1.003043291,0.999271211,1.011405612,0.999271211
2018-11-23,1.166020806,1.484389774,0.707549463,1.588324739,,2.166020806,2.484389774,1.707549463,2.588324739,,0.993445158,0.997629442,0.993443493,0.997629442
2018-11-26,1.199664239,1.50527822,0.749922762,1.610087058,,2.199664239,2.50527822,1.749922762,2.610087058,,1.015532368,1.008407878,1.024815269,1.008407878
2018-11-27,1.206838866,1.512998015,0.746316956,1.618129812,,2.206838866,2.512998015,1.746316956,2.618129812,,1.003261692,1.003081412,0.997939449,1.003081412
2018-11-28,1.257538737,1.555229245,0.795451302,1.662127794,,2.257538737,2.555229245,1.795451302,2.662127794,,1.02297398,1.016805119,1.028135984,1.016805119
2018-11-29,1.252610286,1.553867738,0.785534466,1.660709329,,2.252610286,2.553867738,1.785534466,2.660709329,,0.997816892,0.999467168,0.994476689,0.999467168
2018-11-30,1.271015796,1.565673751,0.799959521,1.673009248,,2.271015796,2.565673751,1.799959521,2.673009248,,1.008170748,1.004622797,1.008078844,1.004622797
2018-12-03,1.295863948,1.587925401,0.837373853,1.696191801,,2.295863948,2.587925401,1.837373853,2.696191801,,1.010941426,1.008672829,1.020786208,1.008672829
2018-12-04,1.221558534,1.542060594,0.753979866,1.64840823,,2.221558534,2.542060594,1.753979866,2.64840823,,0.967635097,0.982277384,0.954612401,0.982277384
2018-12-06,1.218176815,1.540698144,0.74541491,1.646988782,,2.218176815,2.540698144,1.74541491,2.646988782,,0.998477772,0.999464037,0.995116845,0.999464037
2018-12-07,1.166448668,1.502553886,0.687715242,1.607248751,,2.166448668,2.502553886,1.687715242,2.607248751,,0.976679881,0.984986702,0.966942148,0.984986702
2018-12-10,1.170266284,1.510273492,0.688616922,1.615291308,,2.170266284,2.510273492,1.688616922,2.615291308,,1.001762154,1.003084691,1.000534261,1.003084691
2018-12-11,1.169492918,1.512998015,0.685912247,1.618129812,,2.169492918,2.512998015,1.685912247,2.618129812,,0.999643654,1.001085349,0.99839829,1.001085349
2018-12-12,1.181250493,1.515722915,0.70213993,1.620968708,,2.181250493,2.515722915,1.70213993,2.620968708,,1.005419504,1.001084322,1.009625461,1.001084322
2018-12-13,1.180814395,1.520264037,0.689518602,1.625699809,,2.180814395,2.520264037,1.689518602,2.625699809,,0.99980007,1.001805096,0.992585024,1.001805096
2018-12-14,1.139189824,1.485751847,0.657964002,1.589743795,,2.139189824,2.485751847,1.657964002,2.589743795,,0.98091329,0.986306121,0.981323319,0.986306121
2018-12-17,1.094751405,1.432740968,0.622802864,1.534515194,,2.094751405,2.432740968,1.622802864,2.534515194,,0.979226519,0.978674106,0.97879258,0.978674106
2018-12-18,1.094932393,1.424065911,0.631818751,1.525477215,,2.094932393,2.424065911,1.631818751,2.525477215,,1.000086401,0.99643404,1.00555575,0.99643404
2018-12-19,1.062679412,1.403062419,0.587191526,1.503595037,,2.062679412,2.403062419,1.587191526,2.503595037,,0.984604285,0.991335429,0.972651849,0.991335429
2018-12-20,1.030146613,1.369274266,0.563300567,1.46839335,,2.030146613,2.369274266,1.563300567,2.46839335,,0.984227894,0.985939544,0.984947653,0.985939544
2018-12-21,0.988349491,1.337312521,0.521377925,1.435094478,,1.988349491,2.337312521,1.521377925,2.435094478,,0.979411772,0.9865099,0.973183249,0.9865099
2018-12-24,0.934440854,1.272476391,0.48422714,1.367545916,,1.934440854,2.272476391,1.48422714,2.367545916,,0.972887746,0.972260394,0.975580831,0.972260394
2018-12-26,1.030377016,1.350097558,0.573933072,1.448414381,,2.030377016,2.350097558,1.573933072,2.448414381,,1.049593743,1.034157084,1.060439491,1.034157084
2018-12-27,1.047762486,1.375666691,0.592508602,1.475053203,,2.047762486,2.375666691,1.592508602,2.475053203,,1.008562681,1.01088003,1.011801982,1.01088003
2018-12-28,1.04522002,1.373062496,0.587524736,1.472340061,,2.04522002,2.373062496,1.587524736,2.472340061,,0.998758417,0.998903804,0.996870431,0.998903804
2018-12-31,1.062589019,1.394079567,0.598851854,1.494236386,,2.062589019,2.394079567,1.598851854,2.494236386,,1.008492484,1.008856518,1.007135082,1.008856518
2019-01-02,1.065205407,1.373062496,0.61063082,1.472340061,,2.065205407,2.373062496,1.61063082,2.472340061,,1.001268497,0.991221231,1.00736714,0.991221231
2019-01-03,1.014077673,1.338339262,0.554451834,1.436164173,,2.014077673,2.338339262,1.554451834,2.436164173,,0.97524327,0.985367754,0.965119886,0.985367754
2019-01-04,1.083232469,1.389510343,0.632831013,1.489476007,,2.083232469,2.389510343,1.632831013,2.489476007,,1.034335715,1.021883515,1.050422392,1.021883515
2019-01-07,1.097836835,1.397277854,0.662279801,1.497568474,,2.097836835,2.397277854,1.662279801,2.497568474,,1.007010435,1.00325067,1.018035417,1.00325067
2019-01-08,1.118175961,1.417837192,0.67859042,1.518987916,,2.118175961,2.417837192,1.67859042,2.518987916,,1.009695285,1.008576118,1.009812198,1.008576118
2019-01-09,1.126856342,1.418294171,0.703055341,1.519464013,,2.126856342,2.418294171,1.703055341,2.519464013,,1.004098045,1.000189003,1.014574682,1.000189003
2019-01-10,1.13646637,1.436569557,0.718459337,1.538503954,,2.13646637,2.436569557,1.718459337,2.538503954,,1.004518419,1.007557139,1.009044918,1.007557139
2019-01-11,1.136153809,1.437026913,0.717100317,1.538980443,,2.136153809,2.437026913,1.717100317,2.538980443,,0.999853702,1.000187705,0.999209164,1.000187705
2019-01-14,1.124922927,1.41920794,0.702149084,1.52041601,,2.124922927,2.41920794,1.702149084,2.52041601,,0.994742475,0.992688233,0.991292744,0.992688233
2019-01-15,1.147705689,1.443422733,0.720271302,1.545643833,,2.147705689,2.443422733,1.720271302,2.545643833,,1.010721689,1.010009389,1.010646669,1.010009389
2019-01-16,1.15247786,1.442966131,0.727973758,1.545168129,,2.15247786,2.442966131,1.727973758,2.545168129,,1.002221985,0.99981313,1.004477465,0.99981313
2019-01-17,1.168818181,1.459413979,0.745642847,1.562304076,,2.168818181,2.459413979,1.745642847,2.562304076,,1.0075914,1.006732737,1.010225323,1.006732737
2019-01-18,1.197409826,1.486827435,0.780981942,1.590864381,,2.197409826,2.486827435,1.780981942,2.590864381,,1.013183053,1.011146337,1.020244172,1.011146337
2019-01-22,1.166300423,1.46946563,0.737941307,1.57277624,,2.166300423,2.46946563,1.737941307,2.57277624,,0.985842694,0.993018492,0.9758332,0.993018492
2019-01-23,1.171072593,1.483629148,0.727973758,1.587532293,,2.171072593,2.483629148,1.727973758,2.587532293,,1.002202913,1.005735459,0.994264738,1.005735459
2019-01-24,1.174059394,1.477689365,0.760141134,1.581344017,,2.174059394,2.477689365,1.760141134,2.581344017,,1.001375726,0.997608426,1.018615663,0.997608426
2019-01-25,1.192514319,1.486370268,0.795480046,1.590388087,,2.192514319,2.486370268,1.795480046,2.590388087,,1.008488694,1.003503628,1.020077317,1.003503628
2019-01-28,1.175310037,1.480887652,0.770108501,1.584676105,,2.175310037,2.480887652,1.770108501,2.584676105,,0.992153173,0.997794932,0.985869214,0.997794932
2019-01-29,1.172142249,1.48499952,0.75968764,1.588959993,,2.172142249,2.48499952,1.75968764,2.588959993,,0.998543753,1.001657418,0.994112869,1.001657418
2019-01-30,1.205917456,1.511499395,0.79412066,1.616568497,,2.205917456,2.511499395,1.79412066,2.616568497,,1.015549261,1.010663936,1.019567689,1.010663936
2019-01-31,1.224882602,1.529317426,0.805899992,1.635131948,,2.224882602,2.529317426,1.805899992,2.635131948,,1.008597396,1.007094579,1.006565518,1.007094579
2019-02-01,1.226881903,1.535257209,0.81496165,1.641320224,,2.226881903,2.535257209,1.81496165,2.641320224,,1.00089861,1.002348374,1.005017807,1.002348374
2019-02-04,1.241971782,1.553075239,0.82402221,1.659883675,,2.241971782,2.553075239,1.82402221,2.659883675,,1.006776237,1.007028096,1.004992149,1.007028096
2019-02-05,1.252527928,1.560386148,0.830365279,1.667500437,,2.252527928,2.560386148,1.830365279,2.667500437,,1.00470842,1.00286357,1.003477518,1.00286357
2019-02-06,1.247517319,1.556730505,0.833083685,1.66369186,,2.247517319,2.556730505,1.833083685,2.66369186,,0.997775562,0.99857223,1.001485171,0.99857223
2019-02-07,1.226486985,1.551247889,0.798197903,1.657979878,,2.226486985,2.551247889,1.798197903,2.657979878,,0.99064286,0.997855614,0.9809688,0.997855614
2019-02-08,1.227992538,1.561755765,0.80408766,1.668927352,,2.227992538,2.561755765,1.80408766,2.668927352,,1.000676201,1.00411872,1.003275367,1.00411872
2019-02-11,1.229572414,1.562213121,0.810430729,1.669403842,,2.229572414,2.562213121,1.810430729,2.669403842,,1.000709103,1.000178532,1.003515943,1.000178532
2019-02-12,1.258312103,1.58048813,0.844863384,1.68844339,,2.258312103,2.58048813,1.844863384,2.68844339,,1.012890225,1.007132509,1.01901904,1.007132509
2019-02-13,1.265141227,1.586427725,0.85392431,1.694631469,,2.265141227,2.586427725,1.85392431,2.694631469,,1.003023995,1.002301733,1.004911435,1.002301733
2019-02-14,1.259134885,1.579117948,0.853018418,1.687015886,,2.259134885,2.579117948,1.853018418,2.687015886,,0.997348358,0.997173794,0.999511366,0.997173794
2019-02-15,1.283711454,1.605617069,0.868422597,1.714623603,,2.283711454,2.605617069,1.868422597,2.714623603,,1.010878753,1.01027449,1.00831302,1.01027449
2019-02-19,1.287134151,1.611099874,0.875671191,1.720335782,,2.287134151,2.611099874,1.875671191,2.720335782,,1.001498743,1.002104225,1.003879526,1.002104225
2019-02-20,1.291198642,1.61338458,0.885638741,1.72271607,,2.291198642,2.61338458,1.885638741,2.72271607,,1.001777111,1.000874998,1.005314124,1.000874998
2019-02-21,1.283118875,1.614754951,0.869781617,1.72414377,,2.283118875,2.614754951,1.869781617,2.72414377,,0.996473563,1.000524366,0.991590582,1.000524366
2019-02-22,1.297756184,1.628918847,0.887904567,1.738900216,,2.297756184,2.628918847,1.887904567,2.738900216,,1.006411102,1.005416911,1.009692549,1.005416911
2019-02-25,1.300586704,1.621608126,0.897418073,1.73128365,,2.300586704,2.621608126,1.897418073,2.73128365,,1.001231863,0.997219115,1.005039188,0.997219115
2019-02-26,1.298768189,1.62023719,0.89198181,1.72985536,,2.298768189,2.62023719,1.89198181,2.72985536,,0.999209543,0.999477063,0.997134916,0.999477063
2019-02-27,1.297517545,1.619780776,0.890169295,1.729379852,,2.297517545,2.619780776,1.890169295,2.729379852,,0.999455951,0.999825812,0.999042002,0.999825812
2019-02-28,1.29102589,1.626176973,0.875671191,1.736043635,,2.29102589,2.626176973,1.875671191,2.736043635,,0.997174492,1.002441501,0.992329732,1.002441501
2019-03-01,1.306823248,1.639883136,0.894247087,1.750323198,,2.306823248,2.639883136,1.894247087,2.750323198,,1.006895321,1.005219055,1.009903599,1.005219055
2019-03-04,1.297871486,1.625720371,0.88246684,1.735567931,,2.297871486,2.625720371,1.88246684,2.735567931,,0.996119442,0.994635079,0.99378104,0.994635079
2019-03-05,1.295271369,1.625263204,0.869781617,1.735091638,,2.295271369,2.625263204,1.869781617,2.735091638,,0.998868467,0.999825889,0.993261383,0.999825889
2019-03-06,1.280296792,1.61521193,0.843504364,1.724619867,,2.280296792,2.61521193,1.843504364,2.724619867,,0.993475901,0.996171327,0.985946352,0.996171327
2019-03-07,1.261767744,1.603332929,0.821304353,1.712243906,,2.261767744,2.603332929,1.821304353,2.712243906,,0.991874282,0.995457729,0.987957712,0.995457729
2019-03-08,1.256946359,1.6010486,0.813602264,1.709864011,,2.256946359,2.6010486,1.813602264,2.709864011,,0.997868311,0.999122537,0.995771114,0.999122537
2019-03-11,1.290046829,1.630746197,0.848488047,1.740804013,,2.290046829,2.630746197,1.848488047,2.740804013,,1.014666042,1.011417548,1.01923563,1.011417548
2019-03-12,1.296810066,1.637599561,0.856642716,1.74794409,,2.296810066,2.637599561,1.856642716,2.74794409,,1.002953318,1.002605103,1.004411534,1.002605103
2019-03-13,1.31277194,1.651305346,0.872952968,1.762223259,,2.31277194,2.651305346,1.872952968,2.762223259,,1.006949584,1.00519631,1.00878481,1.00519631
2019-03-14,1.310764402,1.649021772,0.867063394,1.759844151,,2.310764402,2.649021772,1.867063394,2.759844151,,0.999131978,0.999138698,0.996855461,0.999138698
2019-03-15,1.322283338,1.658158899,0.88337383,1.769363532,,2.322283338,2.658158899,1.88337383,2.769363532,,1.004984903,1.003449246,1.008735877,1.003449246
2019-03-18,1.330889597,1.659986249,0.890449045,1.771267329,,2.330889597,2.659986249,1.890449045,2.771267329,,1.003705947,1.00068745,1.003756671,1.00068745
2019-03-19,1.330585272,1.654047409,0.895438587,1.765080036,,2.330585272,2.654047409,1.895438587,2.765080036,,0.999869438,0.997767342,1.002639342,0.997767342
2019-03-20,1.323723205,1.644230188,0.887274032,1.75485211,,2.323723205,2.644230188,1.887274032,2.75485211,,0.997055646,0.996301038,0.995692525,0.996301038
2019-03-21,1.348941367,1.678177142,0.928094427,1.790219243,,2.348941367,2.678177142,1.928094427,2.790219243,,1.010852481,1.012838124,1.021629289,1.012838124
2019-03-22,1.304371376,1.657533877,0.861874475,1.768712362,,2.304371376,2.657533877,1.861874475,2.768712362,,0.981025499,0.992292046,0.965655234,0.992292046
2019-03-25,1.302437961,1.6607448,0.856431988,1.772057615,,2.302437961,2.6607448,1.856431988,2.772057615,,0.999160979,1.001208234,0.997076877,1.001208234
2019-03-26,1.318975742,1.680470901,0.873214044,1.792608961,,2.318975742,2.680470901,1.873214044,2.792608961,,1.007182726,1.007413752,1.009039952,1.007413752
2019-03-27,1.308205665,1.673130948,0.853257158,1.78496194,,2.308205665,2.673130948,1.853257158,2.78496194,,0.995355675,0.997261693,0.98934618,0.997261693
2019-03-28,1.316490927,1.682306361,0.865956661,1.794521208,,2.316490927,2.682306361,1.865956661,2.794521208,,1.003589482,1.003432459,1.006852532,1.003432459
2019-03-29,1.332090825,1.697444756,0.885460052,1.810292921,,2.332090825,2.697444756,1.885460052,2.810292921,,1.00673428,1.005643798,1.010452221,1.005643798
2019-04-01,1.359069852,1.707078468,0.928094427,1.820329661,,2.359069852,2.707078468,1.928094427,2.820329661,,1.0115686,1.003571422,1.022612187,1.003571422
2019-04-02,1.359111031,1.705243386,0.933083969,1.818417808,,2.359111031,2.705243386,1.933083969,2.818417808,,1.000017456,0.999322117,1.00258781,0.999322117
2019-04-03,1.36417929,1.703408492,0.95031952,1.81650615,,2.36417929,2.703408492,1.95031952,2.81650615,,1.002148377,0.999321727,1.00891609,0.999321727
2019-04-04,1.369107741,1.705243386,0.95031952,1.818417808,,2.369107741,2.705243386,1.95031952,2.818417808,,1.002084635,1.000678734,1,1.000678734
2019-04-05,1.38009195,1.717170857,0.965740908,1.830844267,,2.38009195,2.717170857,1.965740908,2.830844267,,1.004636433,1.00440902,1.007907109,1.00440902
2019-04-08,1.382585001,1.716712181,0.968461877,1.830366402,,2.382585001,2.716712181,1.968461877,2.830366402,,1.00104746,0.999831193,1.001384195,0.999831193
2019-04-09,1.36812868,1.708913362,0.944422805,1.822241319,,2.36812868,2.708913362,1.944422805,2.822241319,,0.993932506,0.997129317,0.987787891,0.997129317
2019-04-10,1.376364727,1.715335963,0.964833186,1.82893261,,2.376364727,2.715335963,1.964833186,2.82893261,,1.003477872,1.002370914,1.010496884,1.002370914
2019-04-11,1.376455322,1.71441861,0.965740908,1.82797688,,2.376455322,2.71441861,1.965740908,2.82797688,,1.000038123,0.999662159,1.000461984,0.999662159
2019-04-12,1.392162085,1.726345516,0.994315295,1.84040275,,2.392162085,2.726345516,1.994315295,2.84040275,,1.006609324,1.004393908,1.014536192,1.004393908
2019-04-15,1.390656533,1.730016058,0.982068554,1.84422685,,2.390656533,2.730016058,1.982068554,2.84422685,,0.999370631,1.001346323,0.993859175,1.001346323
2019-04-16,1.391874233,1.713959745,0.995222284,1.827498818,,2.391874233,2.713959745,1.995222284,2.827498818,,1.000509358,0.994118601,1.006636365,0.994118601
2019-04-17,1.386435561,1.697444756,0.981161564,1.810292921,,2.386435561,2.697444756,1.981161564,2.810292921,,0.997726188,0.993914799,0.992952805,0.993914799
2019-04-18,1.390203963,1.702032274,0.987511773,1.815072358,,2.390203963,2.702032274,1.987511773,2.815072358,,1.001579092,1.00170069,1.003205296,1.00170069
2019-04-22,1.392622891,1.698821351,0.992046905,1.811727106,,2.392622891,2.698821351,1.992046905,2.811727106,,1.001012018,0.998811664,1.002281814,0.998811664
2019-04-23,1.413776562,1.721758564,1.011096801,1.835623902,,2.413776562,2.721758564,2.011096801,2.835623902,,1.008841206,1.008498974,1.009562976,1.008498974
2019-04-24,1.408486136,1.724970053,1.009282456,1.838969744,,2.408486136,2.724970053,2.009282456,2.838969744,,0.997808237,1.001179932,0.999097833,1.001179932
2019-04-25,1.407597468,1.723134781,0.993407939,1.837057694,,2.407597468,2.723134781,1.993407939,2.837057694,,0.999631026,0.999326499,0.99209941,0.999326499
2019-04-26,1.418877765,1.737814688,0.997943253,1.852351737,,2.418877765,2.737814688,1.997943253,2.852351737,,1.004685292,1.005390812,1.002275156,1.005390812
2019-04-29,1.421469647,1.7309336,1.001572311,1.845182777,,2.421469647,2.7309336,2.001572311,2.845182777,,1.001071522,0.997486649,1.001816397,0.997486649
2019-04-30,1.423773474,1.756164949,1.002932246,1.871469685,,2.423773474,2.756164949,2.002932246,2.871469685,,1.000951417,1.009239093,1.000679434,1.009239093
2019-05-01,1.40558993,1.728639652,0.983429404,1.842792862,,2.40558993,2.728639652,1.983429404,2.842792862,,0.992497837,0.99001319,0.990262855,0.99001319
2019-05-02,1.400480491,1.729098706,0.977533056,1.84327112,,2.400480491,2.729098706,1.977533056,2.84327112,,0.997876014,1.000168235,0.997027195,1.000168235
2019-05-03,1.423616993,1.740108259,0.999757965,1.85474126,,2.423616993,2.740108259,1.999757965,2.85474126,,1.009638279,1.004034135,1.011238704,1.004034135
2019-05-06,1.412781029,1.738732418,0.980707886,1.853307861,,2.412781029,2.738732418,1.980707886,2.853307861,,0.995529012,0.999497888,0.990473808,0.999497888
2019-05-07,1.37294203,1.707537333,0.938526823,1.820807723,,2.37294203,2.707537333,1.938526823,2.820807723,,0.983488349,0.988609663,0.978704046,0.988609663
2019-05-08,1.369132449,1.706620169,0.934898498,1.819852189,,2.369132449,2.706620169,1.934898498,2.819852189,,0.998394575,0.999661255,0.998128308,0.999661255
2019-05-09,1.361974293,1.706620169,0.926280631,1.819852189,,2.361974293,2.706620169,1.926280631,2.819852189,,0.996978575,1,0.995546088,1
2019-05-10,1.37076154,1.727262869,0.926734126,1.84135848,,2.37076154,2.727262869,1.926734126,2.84135848,,1.003720297,1.007626744,1.000235425,1.007626744
2019-05-13,1.313553743,1.69606835,0.846453453,1.808858932,,2.313553743,2.69606835,1.846453453,2.808858932,,0.975869443,0.988561968,0.95833329,0.988561968
2019-05-14,1.332099061,1.707537333,0.879110209,1.820807723,,2.332099061,2.707537333,1.879110209,2.820807723,,1.008015945,1.004253966,1.017686206,1.004253966
2019-05-15,1.345716129,1.719006128,0.892263391,1.832756318,,2.345716129,2.719006128,1.892263391,2.832756318,,1.005838975,1.004235877,1.006999686,1.004235877
